time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42
122, 0.99374, 1.87329, 0.982733, 4.68743, 0.967676, 6.39477, 0.99374, 1.87329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 2.03663e-07, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.50336e-08, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45165e-08, 0, 0, 0, 0, 0.2
122.001, 0.99374, 1.87329, 0.982733, 4.68743, 0.967676, 6.39477, 0.99374, 1.87329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.97215e-07, 5.01665e-43, 0, 0, 1.09361, 6.19595e-08, -1.8944e-06, 2.50336e-08, -3.04168e-08, 1.03187, -5.83795e-08, -4.78677e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45163e-08, 0, 0, 0, 0, 0.2
122.001, 0.992643, 1.68556, 0.982733, 4.68743, 0.967676, 6.39477, 0.991098, 1.41721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6.08164e-43, 1.97215e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799944, 0.0268149, 2.50336e-08, -3.04168e-08, 1.03187, -5.83795e-08, -4.78677e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45163e-08, 0, 0, 0, 0, 0.2
122.051, 0.992287, 1.44085, 0.982733, 4.68764, 0.967676, 6.39477, 0.990741, 1.17229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.000230626, 1.89234e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.080002, 0.0268099, 8.33893e-06, -3.04168e-08, 1.03187, -5.83795e-08, -4.78699e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.4514e-08, 0, 0, 0, 0, 0.2
122.101, 0.992151, 1.14397, 0.982733, 4.68786, 0.967676, 6.39477, 0.990605, 0.875339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.000314094, 1.9628e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799999, 0.0268166, 3.3139e-05, -3.04168e-08, 1.03187, -5.83795e-08, -4.78721e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45193e-08, 0, 0, 0, 0, 0.2
122.15, 0.992102, 0.728616, 0.982733, 4.68807, 0.967676, 6.39477, 0.990555, 0.459957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.000436659, 1.93698e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799999, 0.0268151, 7.39716e-05, -3.04168e-08, 1.03187, -5.83795e-08, -4.78743e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45323e-08, 0, 0, 0, 0, 0.2
122.2, 0.992089, 0.170579, 0.982733, 4.68828, 0.967676, 6.39477, 0.990543, -0.0980866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.000573433, 1.9777e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799998, 0.026817, 0.000130126, -3.04168e-08, 1.03187, -5.83794e-08, -4.78764e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45524e-08, 0, 0, 0, 0, 0.2
122.25, 0.992096, -0.538842, 0.982733, 4.6885, 0.967676, 6.39477, 0.99055, -0.807503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.000715231, 1.94203e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799998, 0.0268155, 0.000200665, -3.04168e-08, 1.03187, -5.83794e-08, -4.78786e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45791e-08, 0, 0, 0, 0, 0.2
122.3, 0.992115, -1.4026, 0.982733, 4.68871, 0.967676, 6.39477, 0.990569, -1.67125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.000858638, 1.93874e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799997, 0.0268148, 0.000284478, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.46116e-08, 0, 0, 0, 0, 0.2
122.35, 0.992143, -2.42151, 0.982733, 4.68893, 0.967676, 6.39477, 0.990597, -2.69015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00100236, 1.99547e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799997, 0.0268157, 0.000380345, -3.04168e-08, 1.03187, -5.83794e-08, -4.7883e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.46489e-08, 0, 0, 0, 0, 0.2
122.4, 0.992177, -3.59554, 0.982733, 4.68914, 0.967676, 6.39477, 0.990631, -3.86416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00114589, 1.92998e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799998, 0.0268172, 0.000486993, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.469e-08, 0, 0, 0, 0, 0.2
122.45, 0.992215, -4.92435, 0.982733, 4.68935, 0.967676, 6.39477, 0.990669, -5.19295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00128903, 1.98265e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799997, 0.0268161, 0.000603155, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47336e-08, 0, 0, 0, 0, 0.2
122.5, 0.992256, -6.40743, 0.982733, 4.68957, 0.967676, 6.39477, 0.99071, -6.676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00143165, 2.00099e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799996, 0.0268164, 0.000727608, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47784e-08, 0, 0, 0, 0, 0.2
122.55, 0.992299, -8.04418, 0.982733, 4.68978, 0.967676, 6.39477, 0.990753, -8.31273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00157372, 2.00049e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799996, 0.0268162, 0.000859209, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48232e-08, 0, 0, 0, 0, 0.2
122.6, 0.992344, -9.834, 0.982733, 4.68999, 0.967676, 6.39477, 0.990798, -10.1025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00171518, 2.00046e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799992, 0.0268152, 0.000996911, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48667e-08, 0, 0, 0, 0, 0.2
122.65, 0.992389, -11.7762, 0.982733, 4.69021, 0.967676, 6.39477, 0.990843, -12.0447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00185605, 1.99721e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799996, 0.0268166, 0.00113977, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.49076e-08, 0, 0, 0, 0, 0.2
122.7, 0.992434, -13.8701, 0.982733, 4.69042, 0.967676, 6.39477, 0.990888, -14.1386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00199621, 1.94497e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799997, 0.0268166, 0.00128697, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.49446e-08, 0, 0, 0, 0, 0.2
122.75, 0.99248, -16.1149, 0.982733, 4.69063, 0.967676, 6.39477, 0.990935, -16.3834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0021357, 2.03845e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799997, 0.0268154, 0.00143778, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.49769e-08, 0, 0, 0, 0, 0.2
122.8, 0.992528, -18.51, 0.982733, 4.69085, 0.967676, 6.39477, 0.990983, -18.7785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00227451, 2.03409e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799991, 0.0268157, 0.00159157, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.50033e-08, 0, 0, 0, 0, 0.2
122.85, 0.992576, -21.0546, 0.982733, 4.69106, 0.967676, 6.39477, 0.991031, -21.323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00241268, 2.05214e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0800002, 0.0268162, 0.00174783, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.50232e-08, 0, 0, 0, 0, 0.2
122.9, 0.992623, -23.7479, 0.982733, 4.69127, 0.967676, 6.39477, 0.991078, -24.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00255007, 2.05467e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799992, 0.0268163, 0.00190611, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.50361e-08, 0, 0, 0, 0, 0.2
122.95, 0.992671, -26.5891, 0.982733, 4.69149, 0.967676, 6.39477, 0.991126, -26.8575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00268677, 1.99881e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799995, 0.0268161, 0.00206603, -3.04168e-08, 1.03187, -5.83792e-08, -4.79091e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.50414e-08, 0, 0, 0, 0, 0.2
123, 0.992719, -29.5776, 0.982733, 4.6917, 0.967676, 6.39477, 0.991174, -29.8459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00282275, 1.98965e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799986, 0.0268149, 0.00222729, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.50392e-08, 0, 0, 0, 0, 0.2
123, 0.992719, -29.5776, 0.982733, 4.6917, 0.967676, 6.39477, 0.991174, -29.8459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00282275, 1.98965e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799996, 0.0268165, 0.00222729, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.50392e-08, 0, 0, 0, 0, 0.2
123.05, 0.992767, -32.7124, 0.982733, 4.69191, 0.967676, 6.39477, 0.991222, -32.9807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00295803, 1.90175e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799986, 0.0268154, 0.00238963, -3.04168e-08, 1.03187, -5.83791e-08, -4.79134e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.50295e-08, 0, 0, 0, 0, 0.2
123.1, 0.992814, -35.9927, 0.982733, 4.69213, 0.967676, 6.39477, 0.99127, -36.261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00309244, 1.89007e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799995, 0.0268159, 0.00255284, -3.04168e-08, 1.03187, -5.83791e-08, -4.79156e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.50126e-08, 0, 0, 0, 0, 0.2
123.15, 0.992862, -39.4179, 0.982733, 4.69234, 0.967676, 6.39477, 0.991317, -39.6861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0032262, 1.94013e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799994, 0.0268152, 0.00271675, -3.04168e-08, 1.03187, -5.83791e-08, -4.79178e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.4989e-08, 0, 0, 0, 0, 0.2
123.2, 0.99291, -42.9871, 0.982733, 4.69255, 0.967676, 6.39477, 0.991365, -43.2553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00335927, 1.98033e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799994, 0.0268159, 0.00288123, -3.04168e-08, 1.03187, -5.83791e-08, -4.79199e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.49594e-08, 0, 0, 0, 0, 0.2
123.25, 0.992958, -46.6994, 0.982733, 4.69277, 0.967676, 6.39477, 0.991413, -46.9676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0034915, 1.90761e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.08, 0.0268165, 0.00304615, -3.04168e-08, 1.03187, -5.83791e-08, -4.79221e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.49246e-08, 0, 0, 0, 0, 0.2
123.3, 0.993005, -50.5541, 0.982733, 4.69298, 0.967676, 6.39477, 0.99146, -50.8223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00362297, 1.9422e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799993, 0.0268149, 0.00321144, -3.04168e-08, 1.03187, -5.83791e-08, -4.79243e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48858e-08, 0, 0, 0, 0, 0.2
123.35, 0.993049, -54.5504, 0.982733, 4.69319, 0.967676, 6.39477, 0.991505, -54.8185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00375379, 2.00419e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0800001, 0.0268148, 0.00337701, -3.04168e-08, 1.03187, -5.8379e-08, -4.79265e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.4844e-08, 0, 0, 0, 0, 0.2
123.4, 0.993094, -58.6874, 0.982733, 4.69341, 0.967676, 6.39477, 0.99155, -58.9556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00388377, 1.93579e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799987, 0.0268144, 0.00354281, -3.04168e-08, 1.03187, -5.8379e-08, -4.79286e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48004e-08, 0, 0, 0, 0, 0.2
123.45, 0.993139, -62.9644, 0.982733, 4.69362, 0.967676, 6.39477, 0.991594, -63.2325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00401318, 1.9212e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.079999, 0.0268159, 0.00370879, -3.04168e-08, 1.03187, -5.8379e-08, -4.79308e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47564e-08, 0, 0, 0, 0, 0.2
123.5, 0.993182, -67.3805, 0.982733, 4.69383, 0.967676, 6.39477, 0.991637, -67.6486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00414165, 1.93713e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799995, 0.0268147, 0.00387492, -3.04168e-08, 1.03187, -5.8379e-08, -4.7933e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47132e-08, 0, 0, 0, 0, 0.2
123.55, 0.993223, -71.935, 0.982733, 4.69405, 0.967676, 6.39477, 0.991679, -72.203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00426939, 1.92913e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799992, 0.0268151, 0.00404115, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.4672e-08, 0, 0, 0, 0, 0.2
123.6, 0.993264, -76.6269, 0.982733, 4.69426, 0.967676, 6.39477, 0.99172, -76.8949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00439629, 1.95539e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799989, 0.0268139, 0.00420748, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.46341e-08, 0, 0, 0, 0, 0.2
123.65, 0.993303, -81.4554, 0.982733, 4.69447, 0.967676, 6.39477, 0.991759, -81.7234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00452278, 1.92746e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799988, 0.0268156, 0.00437388, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.46005e-08, 0, 0, 0, 0, 0.2
123.7, 0.993341, -86.4199, 0.982733, 4.69469, 0.967676, 6.39477, 0.991797, -86.6879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00464814, 1.96363e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799988, 0.0268154, 0.00454034, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45722e-08, 0, 0, 0, 0, 0.2
123.75, 0.993378, -91.5194, 0.982733, 4.6949, 0.967676, 6.39477, 0.991834, -91.7874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00477295, 1.98726e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799987, 0.0268149, 0.00470684, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45501e-08, 0, 0, 0, 0, 0.2
123.8, 0.993413, -96.7532, 0.982733, 4.69511, 0.967676, 6.39477, 0.991869, -97.0212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00489693, 2.00786e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799986, 0.0268138, 0.00487337, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45347e-08, 0, 0, 0, 0, 0.2
123.85, 0.993446, -102.12, 0.982733, 4.69533, 0.967676, 6.39477, 0.991903, -102.388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00502004, 2.006e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799987, 0.0268157, 0.00503993, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45265e-08, 0, 0, 0, 0, 0.2
123.9, 0.993479, -107.62, 0.982733, 4.69554, 0.967676, 6.39477, 0.991935, -107.888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00514256, 2.00459e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799981, 0.0268138, 0.00520651, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45256e-08, 0, 0, 0, 0, 0.2
123.95, 0.993509, -113.252, 0.982733, 4.69576, 0.967676, 6.39477, 0.991965, -113.52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00526434, 1.99677e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799982, 0.0268148, 0.00537312, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45322e-08, 0, 0, 0, 0, 0.2
123.999, 0.993538, -119.014, 0.982733, 4.69597, 0.967676, 6.39477, 0.991994, -119.282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00538521, 1.98583e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799983, 0.0268154, 0.00553973, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.4546e-08, 0, 0, 0, 0, 0.2
124, 0.993539, -119.131, 0.982733, 4.69597, 0.967676, 6.39477, 0.991995, -119.399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00538771, 2.03286e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799981, 0.0268154, 0.00554306, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45463e-08, 0, 0, 0, 0, 0.2
124, 0.993539, -119.131, 0.982733, 4.69597, 0.967676, 6.39477, 0.991995, -119.399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00538771, 2.03286e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0800007, 0.0268161, 0.00554306, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45463e-08, 0, 0, 0, 0, 0.2
124.05, 0.993566, -125.026, 0.982733, 4.69619, 0.967676, 6.39477, 0.992022, -125.294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00550785, 1.95461e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799984, 0.0268153, 0.00570969, -3.04168e-08, 1.03187, -5.83788e-08, -4.7957e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.4567e-08, 0, 0, 0, 0, 0.2
124.1, 0.993592, -131.051, 0.982733, 4.6964, 0.967676, 6.39477, 0.992048, -131.319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00562725, 1.95931e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799982, 0.0268157, 0.00587633, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.45938e-08, 0, 0, 0, 0, 0.2
124.15, 0.993616, -137.204, 0.982733, 4.69661, 0.967676, 6.39477, 0.992072, -137.472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0057458, 1.97268e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799989, 0.0268151, 0.00604297, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.4626e-08, 0, 0, 0, 0, 0.2
124.2, 0.993639, -143.485, 0.982733, 4.69683, 0.967676, 6.39477, 0.992095, -143.753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00586387, 1.94122e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799986, 0.0268139, 0.00620962, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.46626e-08, 0, 0, 0, 0, 0.2
124.25, 0.99366, -149.893, 0.982733, 4.69704, 0.967676, 6.39477, 0.992116, -150.16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00598089, 1.99283e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799989, 0.0268148, 0.00637627, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47026e-08, 0, 0, 0, 0, 0.2
124.3, 0.993679, -156.426, 0.982733, 4.69725, 0.967676, 6.39477, 0.992135, -156.694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00609719, 2.02763e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799978, 0.0268151, 0.00654293, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47447e-08, 0, 0, 0, 0, 0.2
124.35, 0.993697, -163.085, 0.982733, 4.69747, 0.967676, 6.39477, 0.992153, -163.353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00621307, 1.94019e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799979, 0.0268161, 0.00670959, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47878e-08, 0, 0, 0, 0, 0.2
124.4, 0.993713, -169.868, 0.982733, 4.69768, 0.967676, 6.39477, 0.99217, -170.136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00632784, 2.04913e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799983, 0.0268142, 0.00687624, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48305e-08, 0, 0, 0, 0, 0.2
124.45, 0.993728, -176.775, 0.982733, 4.69789, 0.967676, 6.39477, 0.992185, -177.043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00644207, 2.04212e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799983, 0.0268152, 0.0070429, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48717e-08, 0, 0, 0, 0, 0.2
124.5, 0.993742, -183.805, 0.982733, 4.69811, 0.967676, 6.39477, 0.992198, -184.073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00655532, 1.96863e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799983, 0.026815, 0.00720956, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.49102e-08, 0, 0, 0, 0, 0.2
124.55, 0.993753, -190.957, 0.982733, 4.69832, 0.967676, 6.39477, 0.99221, -191.224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00666791, 1.99552e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799981, 0.0268148, 0.00737622, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.49448e-08, 0, 0, 0, 0, 0.2
124.6, 0.993764, -198.229, 0.982733, 4.69853, 0.967676, 6.39477, 0.992221, -198.497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0067799, 1.95792e-07, 5.01665e-43, 0, 0.0323232, 1.09361, 0.0799986, 0.0268154, 0.00754288, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.49745e-08, 0, 0, 0, 0, 0.2
